customer_id,product_id,order_id,order_date,sales,quantity,discount,profit,row_id
CK-12595,OFF-BI-10001072,US-2017-127341,2017-01-29,12.13,4,0.800,-20.62,3696
BD-11320,TEC-PH-10004833,CA-2016-130680,2016-06-24,38.24,4,0.200,-9.56,3697
CC-12670,TEC-PH-10003171,CA-2016-167759,2016-03-03,134.85,3,0.000,37.76,3698
SV-20785,OFF-AR-10004511,CA-2014-100895,2014-06-02,8.56,2,0.000,2.65,3699
DB-13405,TEC-AC-10001465,CA-2015-141145,2015-09-17,87.17,3,0.200,10.90,3700
SV-20785,TEC-PH-10001425,CA-2014-100895,2014-06-02,239.97,3,0.000,67.19,3701
SV-20785,OFF-ST-10001490,CA-2014-100895,2014-06-02,356.94,2,0.000,107.08,3702
SP-20860,TEC-AC-10003033,US-2016-163881,2016-11-24,659.90,2,0.000,217.77,3703
SP-20860,FUR-CH-10001394,US-2016-163881,2016-11-24,1684.75,6,0.200,210.59,3704
SP-20860,TEC-AC-10000420,US-2016-163881,2016-11-24,559.92,8,0.000,190.37,3705
MS-17770,TEC-AC-10004901,US-2016-144547,2016-11-10,279.94,7,0.200,48.99,3706
TC-21475,OFF-BI-10002571,US-2014-112200,2014-11-22,9.98,5,0.800,-16.47,3707
SJ-20125,TEC-AC-10002331,CA-2017-110212,2017-05-01,48.90,5,0.000,18.09,3708
DS-13180,OFF-FA-10000611,CA-2017-134285,2017-12-07,3.55,3,0.200,1.24,3709
DS-13180,OFF-PA-10000304,CA-2017-134285,2017-12-07,15.55,3,0.200,5.44,3710
SC-20800,OFF-FA-10000611,CA-2017-102267,2017-11-30,2.37,2,0.200,0.83,3711
SH-20395,TEC-AC-10002567,CA-2017-157980,2017-12-07,127.98,2,0.200,25.60,3712
SF-20965,OFF-PA-10001937,CA-2015-121097,2015-01-03,10.37,2,0.200,3.63,3713
MG-17680,TEC-AC-10001090,CA-2015-151043,2015-11-14,47.98,2,0.200,-1.20,3714
CS-12400,OFF-ST-10000943,US-2015-119312,2015-10-02,270.34,14,0.000,75.70,3715
VT-21700,OFF-AP-10004036,CA-2015-167010,2015-04-05,98.11,7,0.200,18.40,3716
VT-21700,OFF-ST-10003816,CA-2015-167010,2015-04-05,563.81,4,0.200,21.14,3717
VT-21700,OFF-BI-10002072,CA-2015-167010,2015-04-05,10.43,4,0.700,-6.95,3718
VT-21700,FUR-FU-10001468,CA-2015-167010,2015-04-05,547.14,4,0.200,-68.39,3719
VT-21700,TEC-PH-10000347,CA-2015-167010,2015-04-05,14.85,5,0.400,-3.22,3720
VT-21700,TEC-PH-10002844,CA-2015-167010,2015-04-05,41.99,2,0.400,-9.80,3721
VT-21700,FUR-FU-10001037,CA-2015-167010,2015-04-05,7.58,1,0.200,2.37,3722
VT-21700,FUR-BO-10004218,CA-2015-167010,2015-04-05,352.45,5,0.500,-211.47,3723
AB-10105,TEC-PH-10001619,CA-2017-126788,2017-06-05,470.38,3,0.200,52.92,3724
SP-20920,OFF-PA-10002245,CA-2014-135090,2014-11-22,53.82,9,0.000,24.22,3725
PS-19045,OFF-AR-10001615,CA-2015-132374,2015-02-22,79.36,4,0.000,20.63,3726
JM-15250,OFF-PA-10000466,CA-2016-167556,2016-03-29,13.48,2,0.000,6.74,3727
JM-15250,OFF-BI-10003708,CA-2016-167556,2016-03-29,29.80,5,0.200,9.31,3728
JM-15250,FUR-FU-10004848,CA-2016-167556,2016-03-29,414.00,8,0.000,124.20,3729
JM-15250,OFF-BI-10000320,CA-2016-167556,2016-03-29,41.33,7,0.200,14.98,3730
EB-13930,FUR-FU-10003731,US-2016-116400,2016-10-22,39.92,4,0.000,11.18,3731
FG-14260,OFF-FA-10002780,CA-2017-101308,2017-10-02,8.94,3,0.000,4.11,3732
FG-14260,TEC-PH-10003800,CA-2017-101308,2017-10-02,84.78,2,0.200,-20.14,3733
TH-21235,FUR-TA-10001676,CA-2014-114517,2014-12-23,53.32,2,0.400,-19.55,3734
TH-21235,OFF-AP-10002350,CA-2014-114517,2014-12-23,56.52,3,0.000,15.83,3735
PL-18925,FUR-FU-10003096,CA-2017-119564,2017-12-15,22.77,3,0.000,9.79,3736
CC-12370,FUR-CH-10003061,CA-2016-135265,2016-07-07,287.97,4,0.200,-3.60,3737
CC-12370,TEC-CO-10003763,CA-2016-135265,2016-07-07,2799.96,5,0.200,944.99,3738
CC-12370,OFF-PA-10002923,CA-2016-135265,2016-07-07,48.94,1,0.000,24.47,3739
JM-15535,FUR-BO-10003441,CA-2016-108735,2016-04-17,257.50,3,0.150,24.24,3740
KF-16285,OFF-ST-10001780,CA-2017-112333,2017-04-08,2591.56,4,0.000,621.97,3741
KF-16285,OFF-AP-10001962,CA-2017-112333,2017-04-08,41.95,5,0.000,10.49,3742
CS-12175,FUR-FU-10003798,US-2016-159415,2016-04-17,79.12,5,0.200,13.85,3743
AR-10540,FUR-FU-10001095,CA-2014-122588,2014-11-25,52.96,2,0.000,20.12,3744
MS-17770,OFF-SU-10000157,CA-2014-137589,2014-11-03,286.34,3,0.200,-64.43,3745
DB-13120,FUR-FU-10001095,CA-2015-161998,2015-05-01,63.55,3,0.200,14.30,3746
DB-13120,OFF-SU-10004261,CA-2015-161998,2015-05-01,NULL,NULL,NULL,0.20,3747
DB-13120,OFF-AR-10004022,CA-2015-161998,2015-05-01,172.70,6,0.200,10.79,3748
DK-12895,FUR-BO-10002916,CA-2015-105627,2015-03-08,512.94,3,0.000,97.46,3749
RP-19855,OFF-AR-10003056,US-2016-152835,2016-05-19,21.40,5,0.000,6.21,3750
DK-12895,FUR-CH-10002084,CA-2015-105627,2015-03-08,860.93,7,0.000,189.40,3751
DK-12895,TEC-PH-10003012,CA-2015-105627,2015-03-08,769.95,5,0.000,223.29,3752
EH-13765,OFF-SU-10001218,CA-2016-155565,2016-05-28,54.90,5,0.000,15.37,3753
DK-12895,OFF-AR-10002704,CA-2015-105627,2015-03-08,14.98,1,0.000,4.49,3754
JL-15835,TEC-MA-10002859,CA-2014-110849,2014-04-18,287.97,4,0.200,97.19,3755
DK-12895,FUR-FU-10000308,CA-2015-105627,2015-03-08,373.08,6,0.000,82.08,3756
JL-15835,OFF-AR-10002375,CA-2014-110849,2014-04-18,13.12,4,0.000,3.80,3757
MP-17965,FUR-BO-10004709,US-2015-149629,2015-07-17,231.92,5,0.200,5.80,3758
JL-15835,OFF-AR-10000657,CA-2014-110849,2014-04-18,10.75,5,0.000,3.55,3759
Dp-13240,FUR-FU-10001196,CA-2014-116834,2014-10-11,63.47,11,0.000,19.04,3760
JL-15835,OFF-FA-10000134,CA-2014-110849,2014-04-18,11.62,2,0.000,3.60,3761
Dp-13240,TEC-AC-10002942,CA-2014-116834,2014-10-11,345.00,5,0.000,58.65,3762
FM-14380,OFF-ST-10000419,CA-2016-145842,2016-06-17,40.74,3,0.000,0.41,3763
CC-12220,FUR-TA-10004915,CA-2016-145730,2016-03-03,637.90,3,0.300,-127.58,3764
SB-20290,OFF-ST-10000107,CA-2014-158771,2014-05-09,83.25,3,0.000,14.98,3765
CC-12220,TEC-MA-10001016,CA-2016-145730,2016-03-03,287.91,3,0.400,33.59,3766
SB-20290,OFF-LA-10001641,CA-2014-158771,2014-05-09,9.45,3,0.000,4.54,3767
CC-12220,OFF-EN-10000483,CA-2016-145730,2016-03-03,36.60,3,0.200,11.90,3768
SB-20290,OFF-LA-10003121,CA-2014-158771,2014-05-09,20.65,5,0.000,9.50,3769
KM-16660,OFF-AR-10003087,US-2015-168732,2015-12-10,1.78,1,0.000,0.50,3770
SB-20290,OFF-PA-10002689,CA-2014-158771,2014-05-09,45.36,7,0.000,21.77,3771
KM-16660,OFF-PA-10000520,US-2015-168732,2015-12-10,25.92,4,0.000,12.44,3772
SV-20365,FUR-FU-10002107,CA-2016-157511,2016-09-18,5.35,3,0.200,1.61,3773
KM-16660,TEC-AC-10001553,US-2015-168732,2015-12-10,101.94,6,0.000,21.41,3774
SV-20365,FUR-CH-10002647,CA-2016-157511,2016-09-18,99.37,2,0.300,-7.10,3775
MK-17905,OFF-AR-10000634,CA-2015-107468,2015-12-18,6.85,2,0.200,0.60,3776
SV-20365,OFF-AR-10002257,CA-2016-157511,2016-09-18,2.67,1,0.200,0.37,3777
SC-20725,FUR-FU-10001215,CA-2017-144463,2017-01-01,474.43,11,0.000,199.26,3778
MM-17920,OFF-PA-10004519,CA-2017-121216,2017-12-23,28.67,8,0.200,10.39,3779
CC-12475,OFF-PA-10001204,CA-2017-100811,2017-11-21,8.45,2,0.200,2.64,3780
MM-17920,OFF-AP-10001947,CA-2017-121216,2017-12-23,29.31,8,0.800,-74.75,3781
CC-12475,OFF-ST-10002444,CA-2017-100811,2017-11-21,39.30,4,0.200,3.93,3782
RD-19810,OFF-ST-10004963,CA-2017-155292,2017-10-30,105.98,7,0.000,4.24,3783
BT-11305,OFF-AR-10000203,CA-2015-153612,2015-12-22,17.12,4,0.000,4.96,3784
RD-19810,OFF-SU-10002573,CA-2017-155292,2017-10-30,35.06,2,0.000,10.52,3785
FH-14350,OFF-AP-10000828,CA-2015-165624,2015-08-23,542.94,3,0.000,152.02,3786
RD-19810,FUR-CH-10000553,CA-2017-155292,2017-10-30,33.94,1,0.000,9.16,3787
FH-14350,OFF-LA-10003190,CA-2015-165624,2015-08-23,8.64,3,0.000,4.23,3788
RD-19810,OFF-LA-10001982,CA-2017-155292,2017-10-30,30.00,8,0.000,14.40,3789
FH-14350,OFF-PA-10002319,CA-2015-165624,2015-08-23,193.80,5,0.000,94.96,3790
ME-17320,OFF-PA-10001295,CA-2016-152555,2016-03-29,45.53,3,0.200,15.93,3791
FH-14350,OFF-PA-10003893,CA-2015-165624,2015-08-23,21.40,5,0.000,9.63,3792
ME-17320,FUR-CH-10002965,CA-2016-152555,2016-03-29,844.12,6,0.300,-36.18,3793
FH-14350,OFF-PA-10002499,CA-2015-165624,2015-08-23,97.88,2,0.000,48.94,3794
ME-17320,TEC-PH-10001254,CA-2016-152555,2016-03-29,812.74,8,0.200,60.96,3795
FH-14350,TEC-AC-10004568,CA-2015-165624,2015-08-23,251.91,9,0.000,47.86,3796
FH-14275,OFF-BI-10001658,CA-2017-107832,2017-11-23,7.48,1,0.700,-5.98,3797
FH-14350,OFF-AP-10001492,CA-2015-165624,2015-08-23,25.86,3,0.000,6.72,3798
PO-18865,OFF-ST-10000585,CA-2014-120838,2014-03-23,330.40,2,0.000,85.90,3799
AA-10645,FUR-CH-10004698,CA-2014-154963,2014-06-22,170.06,3,0.300,-4.86,3800
PO-18865,TEC-PH-10003484,CA-2014-120838,2014-03-23,604.75,6,0.200,37.80,3801
AA-10645,TEC-PH-10004093,CA-2014-154963,2014-06-22,82.78,3,0.400,-15.18,3802
MM-18280,OFF-PA-10001639,CA-2017-148068,2017-09-18,19.44,3,0.000,9.33,3803
AA-10645,FUR-CH-10000454,CA-2014-154963,2014-06-22,853.93,5,0.300,0.00,3804
JO-15145,FUR-BO-10003034,CA-2017-130764,2017-10-27,556.66,5,0.150,6.55,3805
MM-18280,FUR-FU-10002268,CA-2017-148068,2017-09-18,9.82,2,0.000,3.24,3806
JO-15145,TEC-PH-10003215,CA-2017-130764,2017-10-27,95.84,4,0.200,34.74,3807
CC-12550,OFF-PA-10004735,CA-2017-118542,2017-12-01,45.36,7,0.000,21.77,3808
SF-20965,OFF-PA-10001776,CA-2017-139311,2017-08-11,NULL,NULL,NULL,0.20,3809
ML-17410,FUR-TA-10001932,US-2017-142573,2017-07-18,801.60,5,0.500,-448.90,3810
SF-20965,OFF-AR-10004582,CA-2017-139311,2017-08-11,9.18,7,0.200,2.87,3811
CC-12550,OFF-BI-10003429,CA-2017-118542,2017-12-01,10.13,2,0.200,3.67,3812
ML-17410,FUR-CH-10004218,US-2017-142573,2017-07-18,161.57,2,0.200,10.10,3813
SF-20965,TEC-PH-10001557,CA-2017-139311,2017-08-11,153.58,2,0.200,13.44,3814
TS-21505,OFF-BI-10002982,CA-2017-152737,2017-11-07,21.79,4,0.200,7.63,3815
ML-17410,OFF-PA-10000246,US-2017-142573,2017-07-18,16.10,2,0.200,5.23,3816
SF-20965,OFF-BI-10004209,CA-2017-139311,2017-08-11,12.86,8,0.800,-22.51,3817
TS-21505,TEC-AC-10004975,CA-2017-152737,2017-11-07,439.80,4,0.000,145.13,3818
ML-17410,OFF-BI-10003350,US-2017-142573,2017-07-18,7.66,4,0.700,-6.12,3819
CS-12355,TEC-MA-10003183,CA-2017-124296,2017-12-24,479.97,3,0.000,239.98,3820
MD-17350,OFF-AR-10002335,CA-2017-109757,2017-09-04,8.26,4,0.200,0.62,3821
CS-12355,FUR-CH-10002439,CA-2017-124296,2017-12-24,232.88,4,0.000,60.55,3822
ML-17410,FUR-CH-10000513,US-2017-142573,2017-07-18,311.98,3,0.200,-42.90,3823
SN-20710,OFF-AP-10000576,CA-2016-169957,2016-09-26,236.88,6,0.000,66.33,3824
MD-17350,OFF-BI-10004001,CA-2017-109757,2017-09-04,25.56,5,0.700,-20.45,3825
KD-16495,OFF-ST-10001321,US-2015-148817,2015-12-01,61.68,4,0.000,16.65,3826
SN-20710,OFF-PA-10004040,CA-2016-169957,2016-09-26,29.90,5,0.000,14.65,3827
MD-17350,OFF-BI-10001634,CA-2017-109757,2017-09-04,4.37,2,0.700,-3.06,3828
KD-16495,OFF-BI-10004233,US-2015-148817,2015-12-01,63.96,4,0.000,30.70,3829
SN-20710,TEC-AC-10003063,CA-2016-169957,2016-09-26,100.00,4,0.000,21.00,3830
MD-17350,OFF-PA-10000007,CA-2017-109757,2017-09-04,11.52,4,0.200,3.74,3831
JM-15655,OFF-BI-10003982,US-2016-108777,2016-12-12,18.69,3,0.700,-14.33,3832
GT-14755,OFF-PA-10000552,CA-2016-130029,2016-07-03,12.96,2,0.000,6.22,3833
JM-15655,TEC-AC-10002567,US-2016-108777,2016-12-12,383.95,6,0.200,76.79,3834
GT-14755,OFF-FA-10001135,CA-2016-130029,2016-07-03,3.96,2,0.000,0.08,3835
FH-14350,OFF-ST-10004950,CA-2015-148859,2015-12-28,24.82,2,0.200,1.55,3836
RD-19660,OFF-BI-10003650,CA-2017-103877,2017-09-07,1577.94,3,0.000,757.41,3837
AJ-10795,FUR-FU-10000550,CA-2014-110786,2014-12-29,24.90,5,0.000,8.22,3838
DB-12910,FUR-FU-10003832,CA-2016-137176,2016-09-09,15.01,4,0.600,-12.01,3839
RF-19735,TEC-PH-10001299,CA-2016-110044,2016-06-28,359.98,3,0.200,36.00,3840
AJ-10795,OFF-PA-10000528,CA-2014-110786,2014-12-29,21.12,4,0.000,9.50,3841
SC-20305,OFF-PA-10002479,CA-2017-146920,2017-08-28,25.34,6,0.200,7.92,3842
JK-15640,TEC-AC-10003628,CA-2017-168109,2017-07-03,59.98,2,0.000,26.39,3843
JK-15640,TEC-MA-10001148,CA-2017-168109,2017-07-03,2395.20,6,0.200,209.58,3844
SC-20305,OFF-PA-10001461,CA-2017-146920,2017-08-28,26.72,5,0.200,9.35,3845
JK-15640,TEC-AC-10002049,CA-2017-168109,2017-07-03,1687.80,4,0.000,742.63,3846
BN-11515,OFF-ST-10004963,CA-2014-103940,2014-09-17,30.28,2,0.000,1.21,3847
JK-15640,TEC-PH-10000702,CA-2017-168109,2017-07-03,NULL,NULL,1.000,0.20,3848
BN-11515,OFF-ST-10000943,CA-2014-103940,2014-09-17,57.93,3,0.000,16.22,3849
ML-17410,OFF-PA-10000157,CA-2017-154109,2017-11-06,47.95,3,0.200,16.18,3850
BN-11515,FUR-FU-10004671,CA-2014-103940,2014-09-17,35.34,2,0.000,13.43,3851
MH-17620,FUR-FU-10004090,CA-2015-156440,2015-12-05,44.46,2,0.000,14.67,3852
BN-11515,OFF-BI-10002735,CA-2014-103940,2014-09-17,137.24,5,0.200,46.32,3853
BT-11680,OFF-FA-10002763,CA-2015-132626,2015-07-09,15.80,4,0.000,5.06,3854
JS-15880,FUR-BO-10004409,CA-2016-162082,2016-03-14,241.33,5,0.320,-14.20,3855
BT-11680,TEC-MA-10002428,CA-2015-132626,2015-07-09,464.97,3,0.000,209.24,3856
JS-15880,OFF-PA-10001934,CA-2016-162082,2016-03-14,5.18,1,0.200,1.88,3857
BT-11680,FUR-FU-10002918,CA-2015-132626,2015-07-09,181.96,2,0.000,20.02,3858
JS-15880,OFF-AR-10001044,CA-2016-162082,2016-03-14,145.54,7,0.200,16.37,3859
BT-11680,OFF-LA-10000476,CA-2015-132626,2015-07-09,12.39,3,0.000,5.70,3860
VG-21805,OFF-AR-10004165,CA-2016-132094,2016-08-26,5.47,3,0.200,1.64,3861
BT-11680,OFF-BI-10002854,CA-2015-132626,2015-07-09,84.09,3,0.000,42.04,3862
VG-21805,TEC-AC-10001109,CA-2016-132094,2016-08-26,47.98,2,0.200,13.20,3863
BT-11680,OFF-AR-10002987,CA-2015-132626,2015-07-09,79.36,4,0.000,32.54,3864
AW-10840,OFF-AR-10001919,CA-2017-123001,2017-09-02,9.40,5,0.000,2.73,3865
BT-11680,OFF-BI-10004001,CA-2015-132626,2015-07-09,153.36,9,0.000,70.55,3866
AW-10840,OFF-LA-10004544,CA-2017-123001,2017-09-02,74.00,5,0.000,37.00,3867
BT-11680,OFF-BI-10001634,CA-2015-132626,2015-07-09,43.68,6,0.000,21.40,3868
AW-10840,TEC-PH-10003484,CA-2017-123001,2017-09-02,201.58,2,0.200,12.60,3869
AJ-10795,TEC-MA-10003183,CA-2014-110786,2014-12-29,767.95,6,0.200,287.98,3870
BT-11680,OFF-ST-10003722,CA-2015-132626,2015-07-09,98.21,7,0.000,28.48,3871
LS-17230,OFF-EN-10001028,CA-2015-118955,2015-06-16,28.75,3,0.200,9.34,3872
AJ-10795,OFF-BI-10003305,CA-2014-110786,2014-12-29,14.35,3,0.200,4.66,3873
JC-15340,OFF-AR-10004757,CA-2016-102792,2016-12-13,9.84,3,0.000,3.25,3874
FC-14335,OFF-PA-10003953,US-2017-126081,2017-06-29,5.18,1,0.200,1.81,3875
LS-17230,OFF-PA-10004156,CA-2015-118955,2015-06-16,27.22,3,0.200,9.87,3876
AJ-10795,TEC-PH-10001425,CA-2014-110786,2014-12-29,191.98,3,0.200,19.20,3877
DB-13210,OFF-BI-10004140,CA-2016-108567,2016-05-20,2.69,2,0.700,-2.24,3878
JW-15955,OFF-AR-10003602,CA-2017-117023,2017-08-07,11.68,2,0.000,5.49,3879
AJ-10795,OFF-LA-10001474,CA-2014-110786,2014-12-29,274.77,9,0.000,126.39,3880
LS-17230,FUR-CH-10001708,CA-2015-118955,2015-06-16,197.37,2,0.300,-25.38,3881
DO-13435,OFF-PA-10002479,CA-2017-140760,2017-06-02,25.34,6,0.200,7.92,3882
AJ-10795,FUR-FU-10000672,CA-2014-110786,2014-12-29,70.56,6,0.000,23.99,3883
MH-17455,FUR-CH-10003379,US-2016-143448,2016-12-10,1424.90,5,0.000,356.22,3884
JF-15565,FUR-FU-10001979,CA-2015-137750,2015-06-25,204.85,5,0.000,57.36,3885
DO-13435,OFF-EN-10001141,CA-2017-140760,2017-06-02,43.92,5,0.200,15.92,3886
TS-21340,FUR-FU-10002456,CA-2017-117863,2017-05-18,14.56,2,0.000,6.26,3887
CS-11845,OFF-BI-10003707,CA-2015-136378,2015-04-02,9.16,3,0.800,-13.73,3888
FA-14230,TEC-MA-10000597,US-2015-131359,2015-10-30,59.99,2,0.700,-46.00,3889
JW-15955,OFF-AR-10004062,CA-2017-117023,2017-08-07,104.80,10,0.000,26.20,3890
TS-21340,OFF-BI-10000605,CA-2017-117863,2017-05-18,NULL,NULL,1.000,0.20,3891
SP-20920,OFF-AP-10002191,CA-2017-100356,2017-10-21,23.99,2,0.800,-62.38,3892
FA-14230,TEC-CO-10001571,US-2015-131359,2015-10-30,439.99,1,0.200,165.00,3893
DC-12850,OFF-PA-10001560,CA-2015-143532,2015-03-19,14.50,3,0.200,4.89,3894
EH-13945,OFF-PA-10001166,CA-2017-160458,2017-05-27,25.92,5,0.200,9.07,3895
KE-16420,OFF-PA-10000501,US-2015-166520,2015-07-16,80.88,3,0.000,39.63,3896
FA-14230,TEC-PH-10004531,US-2015-131359,2015-10-30,87.96,5,0.200,30.79,3897
FM-14290,OFF-BI-10003305,CA-2016-103163,2016-06-07,4.78,1,0.200,1.55,3898
MG-17695,OFF-SU-10000157,US-2016-142685,2016-06-23,835.17,7,0.000,16.70,3899
KE-16420,TEC-AC-10001990,US-2015-166520,2015-07-16,599.90,10,0.000,191.97,3900
FA-14230,FUR-FU-10003026,US-2015-131359,2015-10-30,15.49,4,0.200,3.68,3901
GA-14515,FUR-FU-10003601,CA-2017-136350,2017-06-24,276.69,3,0.000,49.80,3902
DO-13435,OFF-PA-10004971,CA-2016-133144,2016-05-16,17.34,3,0.000,8.50,3903
GA-14515,FUR-CH-10001891,CA-2017-136350,2017-06-24,172.76,2,0.100,32.63,3904
AF-10870,OFF-PA-10001977,CA-2017-167871,2017-11-18,44.38,1,0.200,15.53,3905
QJ-19255,OFF-BI-10002082,CA-2016-142097,2016-10-15,232.96,7,0.000,116.48,3906
SM-20950,OFF-AR-10003469,CA-2014-122931,2014-09-29,4.22,3,0.200,1.48,3907
QJ-19255,OFF-EN-10002312,CA-2016-142097,2016-10-15,66.54,6,0.000,32.60,3908
SM-20950,FUR-TA-10004175,CA-2014-122931,2014-09-29,409.27,2,0.400,-81.85,3909
AF-10870,OFF-SU-10001225,CA-2017-167871,2017-11-18,2.94,1,0.200,-0.66,3910
SM-20950,OFF-LA-10002945,CA-2014-122931,2014-09-29,55.44,11,0.200,18.02,3911
QJ-19255,OFF-AP-10000696,CA-2016-142097,2016-10-15,43.26,3,0.000,14.28,3912
SN-20710,OFF-AR-10003514,CA-2016-119963,2016-11-18,6.37,2,0.200,1.03,3913
SM-20950,OFF-PA-10000533,CA-2014-122931,2014-09-29,20.93,4,0.200,6.80,3914
TC-21475,FUR-FU-10000305,CA-2015-151680,2015-11-19,NULL,NULL,NULL,0.00,3915
FM-14290,OFF-PA-10004000,CA-2016-103163,2016-06-07,4.73,1,0.000,2.32,3916
SM-20950,OFF-ST-10004459,CA-2014-122931,2014-09-29,1801.63,6,0.200,-337.81,3917
SN-20710,OFF-LA-10003510,CA-2016-119963,2016-11-18,48.85,2,0.200,15.88,3918
ON-18715,OFF-ST-10001034,CA-2014-140039,2014-09-13,79.40,5,0.200,5.96,3919
SM-20950,FUR-TA-10004147,CA-2014-122931,2014-09-29,67.18,1,0.400,-20.15,3920
MT-17815,OFF-ST-10000321,CA-2016-104157,2016-07-25,7.89,1,0.000,0.32,3921
AD-10180,TEC-AC-10004114,CA-2017-160416,2017-11-13,163.96,4,0.000,70.50,3922
SN-20710,OFF-PA-10001970,CA-2016-119963,2016-11-18,19.65,2,0.200,6.63,3923
MT-17815,OFF-PA-10004665,CA-2016-104157,2016-07-25,65.50,5,0.000,32.10,3924
DK-12985,OFF-ST-10000046,CA-2014-163034,2014-11-24,646.20,5,0.200,-8.08,3925
AC-10615,FUR-FU-10001602,CA-2017-169411,2017-12-24,NULL,NULL,1.000,0.00,3926
SN-20710,FUR-CH-10003817,CA-2016-119963,2016-11-18,255.11,6,0.300,-18.22,3927
MT-17815,FUR-TA-10004915,CA-2016-104157,2016-07-25,2430.08,8,0.000,388.81,3928
MF-17665,FUR-FU-10002445,CA-2016-126543,2016-01-09,15.17,2,0.200,3.79,3929
MO-17500,OFF-BI-10003676,CA-2014-121167,2014-11-28,17.25,2,0.200,6.04,3930
DK-13090,OFF-PA-10000994,CA-2017-117807,2017-10-01,104.85,1,0.000,50.33,3931
DH-13075,OFF-AR-10004269,CA-2015-104941,2015-06-13,24.78,6,0.000,6.94,3932
ON-18715,TEC-PH-10003535,US-2016-151862,2016-03-01,159.98,2,0.200,14.00,3933
KD-16495,OFF-AR-10001149,CA-2015-121650,2015-12-10,3.90,2,0.000,1.52,3934
DH-13075,OFF-BI-10001249,CA-2015-104941,2015-06-13,19.14,3,0.000,8.80,3935
SC-20095,OFF-PA-10004675,CA-2017-152961,2017-01-15,12.70,2,0.000,5.84,3936
DH-13075,TEC-CO-10004202,CA-2015-104941,2015-06-13,899.97,3,0.000,314.99,3937
MS-17710,FUR-FU-10004020,CA-2014-133228,2014-04-04,5.47,1,0.000,2.35,3938
DH-13075,OFF-PA-10003363,CA-2015-104941,2015-06-13,32.40,5,0.000,15.55,3939
MS-17710,OFF-AR-10001955,CA-2014-133228,2014-04-04,79.36,4,0.000,23.81,3940
EN-13780,OFF-AR-10001915,CA-2017-160087,2017-03-18,23.83,3,0.200,6.55,3941
DN-13690,FUR-FU-10002364,CA-2016-114951,2016-06-26,22.14,3,0.000,6.42,3942
SS-20140,FUR-FU-10001940,CA-2014-120544,2014-11-23,6.37,2,0.600,-2.55,3943
RB-19360,OFF-BI-10002414,CA-2016-156573,2016-05-29,11.28,3,0.700,-8.65,3944
KD-16495,FUR-TA-10003569,CA-2015-121650,2015-12-10,801.96,2,0.000,200.49,3945
SS-20140,OFF-AP-10004336,CA-2014-120544,2014-11-23,34.18,3,0.800,-87.15,3946
RB-19360,OFF-AR-10003732,CA-2016-156573,2016-05-29,4.45,2,0.200,0.33,3947
KD-16495,FUR-CH-10004289,CA-2015-121650,2015-12-10,191.96,2,0.000,32.63,3948
SS-20140,TEC-AC-10003709,CA-2014-120544,2014-11-23,5.54,7,0.200,1.66,3949
RB-19360,FUR-FU-10001085,CA-2016-156573,2016-05-29,44.76,3,0.200,14.55,3950
KD-16495,OFF-LA-10001045,CA-2015-121650,2015-12-10,2.61,1,0.000,1.20,3951
NH-18610,OFF-BI-10001249,CA-2015-113901,2015-10-19,38.28,6,0.000,17.61,3952
AG-10300,OFF-AR-10002053,CA-2017-161823,2017-09-03,5.96,2,0.000,1.67,3953
NH-18610,TEC-PH-10002564,CA-2015-113901,2015-10-19,149.95,5,0.000,44.98,3954
LC-16885,TEC-PH-10004774,CA-2015-124058,2015-11-20,72.74,7,0.200,-15.46,3955
MH-18115,TEC-PH-10002885,CA-2017-121839,2017-09-24,1169.69,3,0.400,-253.43,3956
LC-16885,FUR-CH-10000595,CA-2015-124058,2015-11-20,572.16,3,0.200,35.76,3957
ED-13885,OFF-AR-10000634,CA-2017-134838,2017-02-19,12.84,3,0.000,3.47,3958
XP-21865,TEC-AC-10002473,CA-2016-129196,2016-11-01,68.11,3,0.200,17.88,3959
ED-13885,FUR-FU-10004018,CA-2017-134838,2017-02-19,44.67,3,0.000,12.06,3960
CS-11845,OFF-BI-10001628,US-2015-138716,2015-09-17,25.03,3,0.200,7.82,3961
BD-11770,TEC-AC-10002800,US-2016-122182,2016-03-10,39.99,1,0.200,7.50,3962
DL-13330,OFF-AR-10002766,US-2014-130358,2014-06-23,20.02,9,0.200,1.75,3963
DL-13330,OFF-SU-10002522,US-2014-130358,2014-06-23,3.10,1,0.200,0.35,3964
RS-19765,FUR-TA-10001705,CA-2017-113670,2017-10-15,510.24,3,0.200,6.38,3965
KH-16630,OFF-FA-10003021,CA-2014-102673,2014-11-01,7.52,5,0.200,1.41,3966
KH-16630,OFF-AR-10000634,CA-2014-102673,2014-11-01,10.27,3,0.200,0.90,3967
RS-19765,OFF-PA-10000675,CA-2017-113670,2017-10-15,204.95,5,0.000,100.43,3968
KH-16630,OFF-LA-10001771,CA-2014-102673,2014-11-01,47.81,12,0.200,15.54,3969
RA-19285,FUR-FU-10003798,CA-2017-127313,2017-12-01,79.12,5,0.200,13.85,3970
JW-15955,TEC-AC-10000521,CA-2017-166198,2017-04-21,11.54,1,0.000,3.46,3971
KH-16630,TEC-PH-10004434,CA-2014-102673,2014-11-01,978.84,9,0.200,110.12,3972
JW-15955,FUR-FU-10004622,CA-2017-166198,2017-04-21,162.60,3,0.000,34.15,3973
